Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,87925,10,5,713,479,469,0,71.3,147.2873608517,341,0,95.8,149.5299301143,13557.0088143304,170.5999431334,6280.3571428572,8629.2900822823,23452,3,87925,9769.4444444445,11059.6965499863,24381,3,57975,14493.75,11753.8236438191,24220,391,0,0,0,0,332,168,113.7332954222,56.8666477111,0,469,74.5,139.6662688936,19506.6666666667,0,0,0,1,0,0,0,0,0,79.4666666667,71.3,95.8,332,0,0,0,0,0,0,10,713,5,479,65535,972,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52117,106,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28301.8867924528,53.0,5.6568542495,57,49,0,0.0,0.0,0,0,49,49.0,0.0,49,49,0,0,0,0,32,64,9433.962264151,18867.9245283019,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,243,290,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5116299,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.781815136,1705433.0,2953131.058,5115415,103,5116299,2558149.5,3616519.553,5115415,884,0,0.0,0.0,0,0,0,0,0,0,104,40,0.586361352,0.195453784,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
21,8924031,9,15,117,188,29,0,13.0,11.0,34,0,12.53333333,14.54975045,34.17738015,2.689367619,388001.3478,989457.2084,3028714,3,6025834,753229.25,1353302.514,3075371,18,8923933,637423.7857,1218860.678,3028714,3,0,0,0,0,296,488,1.008512857,1.680854762,0,34,12.2,13.0511813,170.3333333,0,0,0,1,0,0,0,0,1,12.70833333,13.0,12.53333333,296,0,0,0,0,0,0,9,117,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
22,11459180,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,414.7766245,4.625112792,220368.8462,592882.1315,2084827,4,9767683,488384.15,859328.9302,2136884,840,11500000,369646.6452,735286.0388,2084827,4,0,0,0,0,680,1032,1.832591861,2.792520931,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
80,84811550,9,5,62,11607,20,0,6.888888889,5.30199124,7215,0,2321.4,3327.769794,137.5873923,0.165071856,6523965.385,22200000.0,80200000,1,84800000,10600000.0,28200000.0,80200000,1,45409,11352.25,21968.73558,44302,64,0,0,0,0,192,112,0.106117622,0.058954234,0,7215,778.3333333,2107.034872,4439595.952,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,4520446.0,0.0,4520446,4520446,80200000.0,0.0,80200000,80200000,DDoS
57759,78,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25641.0256410256,78.0,0.0,78,78,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12820.5128205128,12820.5128205128,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
4445,49,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,163265.3061,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20408.16327,20408.16327,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,9781544,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.067000465,0.511166744,2445386.0,4889433.346,9779536,186,9781544,2445386.0,4889433.346,9779536,186,0,0.0,0.0,0,0,0,0,0,0,100,0,0.511166744,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2008.0,0.0,2008,2008,9779536.0,0.0,9779536,9779536,DDoS
80,45573,4,5,26,11607,20,0,6.5,9.433981132,5840,6,2321.4,2633.429665,255260.7904,197.4853532,5696.625,15852.79127,44929,2,510,170.0,200.157438,401,48,44994,11248.5,22453.67552,44929,2,0,0,0,0,104,100,87.77126808,109.7140851,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,1,0,0,0,1,1292.555556,6.5,2321.4,104,0,0,0,0,0,0,4,26,5,11607,29200,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
5280,42,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,142857.1429,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23809.52381,23809.52381,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,5155557,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.775861852,1718519.0,2975796.676,5154673,94,5155557,2577778.5,3644279.151,5154673,884,0,0.0,0.0,0,0,0,0,0,0,104,40,0.581896389,0.193965463,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,4133895,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.257078373,1.209513062,1033473.75,2066705.506,4133532,1,4133895,1033473.75,2066705.506,4133532,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.209513062,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,5354798,8,6,391,3716,210,0,48.875,77.4328049712,1460,0,619.3333333333,679.9090135207,766.9757103816,2.6144777077,411907.538461538,1391856.68330619,5040994,4,5354798,764971.142857143,1887197.65490435,5040994,4,88315,17663.0,24206.1932364426,54014,48,0,0,0,0,172,132,1.4939872615,1.1204904461,0,1460,273.8,503.5168035216,253529.171428571,0,0,0,1,0,0,0,0,0,293.3571428571,48.875,619.3333333333,172,0,0,0,0,0,0,8,391,6,3716,8192,119,7,20,313800.0,0.0,313800,313800,5040994.0,0.0,5040994,5040994,BENIGN
123,69024346,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.7816272247,0.0579505672,23008115.3333333,39809504.8366062,68976172,23856,69000028,69000028.0,0.0,69000028,69000028,69000490,69000490.0,0.0,69000490,69000490,0,0,0,0,52,52,0.0289752836,0.0289752836,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,23856.0,0.0,23856,23856,68976172.0,0.0,68976172,68976172,BENIGN
53,23824,2,2,104,438,52,52,52.0,0.0,219,219,219.0,0.0,22750.1678979181,167.8979180658,7941.3333333333,13748.7306444389,23817,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,83.9489590329,83.9489590329,52,219,118.8,91.4696671034,8366.7,0,0,0,0,0,0,0,0,1,148.5,52.0,219.0,40,0,0,0,0,0,0,2,104,2,438,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,173,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,947976.878612717,23121.387283237,57.6666666667,94.6854441471,167,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,11560.6936416185,11560.6936416185,33,49,39.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,40,0,0,0,0,0,0,2,66,2,98,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
593,46,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,173913.0435,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,21739.13043,21739.13043,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
1082,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
21,49,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,285714.2857,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,1,0,0,0,64,0,40816.32653,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
911,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,73776,3,4,426,2280,420,0,142.0,240.7737527223,2266,2,570.0,1130.6682389926,36678.5946649317,94.8818043808,12296.0,15918.2032780085,32667,4,39649,19824.5,18074.3564339093,32605,7044,41292,13764.0,22587.2208117776,39832,4,0,0,0,0,72,84,40.6636304489,54.2181739319,0,2266,338.25,792.461220322,627994.785714286,0,0,0,1,0,0,0,0,1,386.5714285714,142.0,570.0,72,0,0,0,0,0,0,3,426,4,2280,8192,30016,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
6,49,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,163265.3061,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20408.16327,20408.16327,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,350874,1,1,43,283,43,43,43.0,0.0,283,283,283.0,0.0,929.1084548869,5.7000518705,350874.0,0.0,350874,350874,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,2.8500259352,2.8500259352,43,283,123.0,138.5640646055,19200.0,0,0,0,0,0,0,0,0,1,184.5,43.0,283.0,40,0,0,0,0,0,0,1,43,1,283,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60579,21,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,571428.571428571,95238.0952380952,21.0,0.0,21,21,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,47619.0476190476,47619.0476190476,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,32656,63897,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5631,61,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,131147.541,32786.88525,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,16393.44262,16393.44262,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
443,3088697,4,2,6,8,6,0,1.5,3.0,6,2,4.0,2.8284271247,4.5326556797,1.9425667199,617739.4,896549.942938652,2016045,76,3066576,1022192.0,997020.956782253,2016045,22033,22197,22197.0,0.0,22197,22197,0,0,0,0,140,44,1.2950444799,0.64752224,0,6,2.0,2.8284271247,8.0,0,0,0,1,0,0,0,0,0,2.3333333333,1.5,4.0,140,0,0,0,0,0,0,4,6,2,8,29200,16384,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,390541,3,0,53,0,53,0,17.6666666667,30.5995642671,0,0,0.0,0.0,135.7091829027,7.6816518624,195270.5,276131.562014378,390525,16,390541,195270.5,276131.562014378,390525,16,0,0.0,0.0,0,0,0,0,0,0,96,0,7.6816518624,0.0,0,53,13.25,26.5,702.25,0,0,0,0,1,0,0,0,0,17.6666666667,17.6666666667,0.0,96,0,0,0,0,0,0,3,53,0,0,305,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,186,2,2,82,338,41,41,41.0,0.0,169,169,169.0,0.0,2258064.51612903,21505.376344086,62.0,101.3262058897,179,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,10752.688172043,10752.688172043,41,169,92.2,70.1084873607,4915.2,0,0,0,0,0,0,0,0,1,115.25,41.0,169.0,64,0,0,0,0,0,0,2,82,2,338,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,95117,10,7,599,5268,209,0,59.9,77.0763690548,2015,0,752.5714285714,859.2864980403,61681.9285721795,178.7272517005,5944.8125,8912.678693627,22649,4,95117,10568.5555555556,10952.2731100798,27001,11,61216,10202.6666666667,14560.2722181512,33473,4,0,0,0,0,212,152,105.1336774709,73.5935742296,0,2015,325.9444444444,621.753542266,386577.467320261,0,0,0,1,0,0,0,0,0,345.1176470588,59.9,752.5714285714,212,0,0,0,0,0,0,10,599,7,5268,8192,119,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,46723,1,1,43,145,43,43,43.0,0.0,145,145,145.0,0.0,4023.7142306787,42.8054705391,46723.0,0.0,46723,46723,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,21.4027352696,21.4027352696,43,145,77.0,58.8897274573,3468.0,0,0,0,0,0,0,0,0,1,115.5,43.0,145.0,20,0,0,0,0,0,0,1,43,1,145,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5236356,2,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7638900029,1745452.0,2921740.96845408,5118503,58,117853,117853.0,0.0,117853,117853,5118561,5118561.0,0.0,5118561,5118561,0,0,0,0,72,72,0.3819450014,0.3819450014,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,72,0,0,0,0,0,0,2,0,2,0,29200,227,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
9110,64,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,93750.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,15625.0,15625.0,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
443,23804,4,1,24,0,6,6,6.0,0.0,0,0,0.0,0.0,1008.2339102672,210.0487313057,5951.0,11875.3461423236,23764,1,23804,7934.6666666667,13741.5137569823,23802,1,0,0.0,0.0,0,0,0,0,0,0,80,44,168.0389850445,42.0097462611,0,6,5.0,2.4494897428,6.0,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,80,0,0,0,0,0,0,4,24,1,0,0,1006,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47587,2,2,84,214,42,42,42.0,0.0,107,107,107.0,0.0,6262.2144703385,84.0565700717,15862.3333333333,27469.171107504,47581,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,42.0282850358,42.0282850358,42,107,68.0,35.6019662378,1267.5,0,0,0,0,0,0,0,0,1,85.0,42.0,107.0,40,0,0,0,0,0,0,2,84,2,214,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,14987,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,800.6939347434,133.4489891239,14987.0,0.0,14987,14987,14987,14987.0,0.0,14987,14987,0,0.0,0.0,0,0,0,0,0,0,40,0,133.4489891239,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,91903,2,2,80,276,40,40,40.0,0.0,138,138,138.0,0.0,3873.649391206,43.524150463,30634.3333333333,53055.0256369115,91897,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,21.7620752315,21.7620752315,40,138,79.2,53.6768106355,2881.2,0,0,0,0,0,0,0,0,1,99.0,40.0,138.0,64,0,0,0,0,0,0,2,80,2,276,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,8855925,9,15,102,188,21,0,11.33333333,8.93028555,34,0,12.53333333,14.54975045,32.74643812,2.710050051,385040.2174,988488.5078,3021394,3,5973411,746676.375,1355327.991,3063402,223,8855805,632557.5,1218598.888,3021394,3,0,0,0,0,296,488,1.016268769,1.693781282,0,34,11.6,12.5,156.25,0,0,0,1,0,0,0,0,1,12.08333333,11.33333333,12.53333333,296,0,0,0,0,0,0,9,102,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,34630976,203,104,43951,72208,602,0,216.5073892,228.6511756,1068,0,694.3076923,362.7983226,3354.193656,8.864895982,113173.1242,298489.3419,2559496,49,34600000,171423.9307,353861.8056,2559496,721,34600000,336222.2136,461350.8525,2560208,49,0,0,0,0,6504,3336,5.861804184,3.003091799,0,1068,377.1396104,360.7813228,130163.1629,0,0,0,1,0,0,0,0,0,378.3680782,216.5073892,694.3076923,6504,0,0,0,0,0,0,203,43951,104,72208,29200,1174,101,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,56009,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,428.5025621,71.41709368,18669.66667,30603.02878,54007,996,56009,18669.66667,30603.02878,54007,996,0,0.0,0.0,0,0,0,0,0,0,80,0,71.41709368,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,5019029,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.796966903,1673009.667,2897139.327,5018338,161,5019029,2509514.5,3548012.219,5018338,691,0,0.0,0.0,0,0,0,0,0,0,104,40,0.597725178,0.199241726,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
53,201,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,457711.44278607,19900.4975124378,67.0,32.9089653438,105,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,9950.2487562189,9950.2487562189,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2111,22,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,272727.2727,90909.09091,22.0,0.0,22,22,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,45454.54545,45454.54545,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,5016866,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.797310512,1672288.667,2895700.004,5015955,134,5016866,2508433.0,3546171.62,5015955,911,0,0.0,0.0,0,0,0,0,0,0,104,40,0.597982884,0.199327628,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
53,188,2,2,94,220,47,47,47.0,0.0,110,110,110.0,0.0,1670212.76595745,21276.5957446809,62.6666666667,97.4388697252,175,1,12,12.0,0.0,12,12,1,1.0,0.0,1,1,0,0,0,0,64,64,10638.2978723404,10638.2978723404,47,110,72.2,34.5065211228,1190.7,0,0,0,0,0,0,0,0,1,90.25,47.0,110.0,64,0,0,0,0,0,0,2,94,2,220,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,258,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11627.90698,129.0,82.02438662,187,71,258,258.0,0.0,258,258,0,0.0,0.0,0,0,0,0,0,0,64,32,7751.937984,3875.968992,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
443,115911627,20,18,2381,637,1746,0,119.05,400.0576899188,469,0,35.3888888889,115.2088328359,26.0370773676,0.3278359642,3132746.67567568,4601835.75931778,10031613,4,115911627,6100611.94736842,4864866.68461978,10068020,4,111118534,6536384.35294118,4902870.19439213,10067848,221,0,0,0,0,648,584,0.1725452443,0.1552907199,0,1746,77.3846153846,296.4248920033,87867.7165991903,0,0,0,1,0,0,0,0,0,79.4210526316,119.05,35.3888888889,648,0,0,0,0,0,0,20,2381,18,637,29200,383,4,32,89283.0909090909,175535.350671285,618542,36194,10012407.4545455,7284.2939584237,10031613,9999890,BENIGN
50311,64,3,2,18,12,6,6,6.0,0.0,6,6,6.0,0.0,468750.0,78125.0,16.0,13.1402688963,33,1,50,25.0,33.941125497,49,1,48,48.0,0.0,48,48,0,0,0,0,60,40,46875.0,31250.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,6.0,60,0,0,0,0,0,0,3,18,2,12,2049,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24235,2,2,70,192,35,35,35.0,0.0,96,96,96.0,0.0,10810.8108108108,165.0505467299,8078.3333333333,13947.9346260776,24184,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,82.525273365,82.525273365,35,96,59.4,33.4110760078,1116.3,0,0,0,0,0,0,0,0,1,74.25,35.0,96.0,40,0,0,0,0,0,0,2,70,2,192,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,45,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,311111.1111,44444.44444,45.0,0.0,45,45,45,45.0,0.0,45,45,0,0.0,0.0,0,0,1,0,0,0,64,0,44444.44444,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
443,11827865,4,0,37,0,37,0,9.25,18.5,0,0,0.0,0.0,3.1282061471,0.3381844483,3942621.66666667,6828752.6257792,11827786,3,11827865,3942621.66666667,6828752.6257792,11827786,3,0,0.0,0.0,0,0,0,0,0,0,128,0,0.3381844483,0.0,0,37,7.4,16.5469030335,273.8,0,0,0,0,1,0,0,0,0,9.25,9.25,0.0,128,0,0,0,0,0,0,4,37,0,0,33285,-1,1,32,3.0,0.0,3,3,11827786.0,0.0,11827786,11827786,BENIGN
63718,3,2,0,37,0,37,0,18.5,26.1629509039,0,0,0.0,0.0,12333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.666666667,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,114,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3659,13,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,461538.4615,153846.1538,13.0,0.0,13,13,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,76923.07692,76923.07692,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
21,8872985,9,15,113,188,24,0,12.55555556,10.3091114,34,0,12.53333333,14.54975045,33.92319496,2.704839465,385781.9565,1010664.619,3275306,3,5727126,715890.75,1344960.756,3319735,4,8872862,633775.8571,1248738.783,3275306,3,0,0,0,0,296,488,1.014314799,1.690524666,0,34,12.04,12.85327455,165.2066667,0,0,0,1,0,0,0,0,1,12.54166667,12.55555556,12.53333333,296,0,0,0,0,0,0,9,113,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
